"","X","temperature","humidite","force_moyenne_du_vecteur_de_vent","force_du_vecteur_de_vent_max","pluie_intensite_max","date","quartier","sismicite","concentration_gaz","pluie_totale","catastrophe","catastrophe_simple"
"62",0.0179728933411903,0.732894736842105,0.387096774193548,0.198717948717949,0.383680555555556,0,"2170-04-01","Zone 2",0.9,0.397107396656991,0.0186942996889285,"['innondation']","innondation"
"63",0.0182675309369476,0.732894736842105,0.387096774193548,0.198717948717949,0.383680555555556,0,"2170-04-01","Zone 3",1,0.708287458712842,0.000610140332276424,"['seisme']","seisme"
"64",0.0185621685327048,0.732894736842105,0.387096774193548,0.198717948717949,0.383680555555556,0,"2170-04-01","Zone 4",0.114285714285714,0.24401961765589,0.524130550026506,"['innondation']","innondation"
"65",0.018856806128462,0.732894736842105,0.387096774193548,0.198717948717949,0.383680555555556,0,"2170-04-01","Zone 5",0.514285714285714,0.362676408767891,0.893425487862208,"aucun","aucun"
"66",0.0191514437242192,0.506578947368421,0.61851332398317,0.423076923076923,0.534722222222222,0,"2171-04-01","Zone 1",0.614285714285714,0.978530677609849,0.0351480840593336,"['seisme']","seisme"
"67",0.0194460813199764,0.506578947368421,0.61851332398317,0.423076923076923,0.534722222222222,0,"2171-04-01","Zone 2",0.971428571428571,0.306926233610249,0.699700931214179,"['innondation']","innondation"
"68",0.0197407189157336,0.506578947368421,0.61851332398317,0.423076923076923,0.534722222222222,0,"2171-04-01","Zone 3",0.442857142857143,0.347262536282654,0.683797273372876,"aucun","aucun"
"69",0.0200353565114909,0.506578947368421,0.61851332398317,0.423076923076923,0.534722222222222,0,"2171-04-01","Zone 4",0.5,0.0383345010509458,0.799063784670474,"aucun","aucun"
"70",0.0203299941072481,0.506578947368421,0.61851332398317,0.423076923076923,0.534722222222222,0,"2171-04-01","Zone 5",0.4,0.288109298368532,0.317362993488502,"['innondation']","innondation"
"71",0.0206246317030053,0.643421052631579,0.768583450210379,0.201923076923077,0.25,0.333333333333333,"2170-05-01","Zone 1",0.785714285714286,0.283755379841858,0.109535193094412,"aucun","aucun"
"72",0.0209192692987625,0.643421052631579,0.768583450210379,0.201923076923077,0.25,0.333333333333333,"2170-05-01","Zone 2",0.314285714285714,0.283104794314883,0.229302739630115,"['innondation']","innondation"
"73",0.0212139068945197,0.643421052631579,0.768583450210379,0.201923076923077,0.25,0.333333333333333,"2170-05-01","Zone 3",0.914285714285714,0.502652387148434,0.254908628984666,"aucun","aucun"
"74",0.021508544490277,0.643421052631579,0.768583450210379,0.201923076923077,0.25,0.333333333333333,"2170-05-01","Zone 4",0.414285714285714,0.212741467320589,0.590735869249927,"aucun","aucun"
"75",0.0218031820860342,0.643421052631579,0.768583450210379,0.201923076923077,0.25,0.333333333333333,"2170-05-01","Zone 5",0.542857142857143,0.422730457411671,0.846404673074807,"['innondation']","innondation"
"76",0.0220978196817914,0.701315789473684,0.603085553997195,0.157051282051282,0.168402777777778,0,"2171-05-01","Zone 1",0.371428571428572,0.433440096086478,0.150104524040529,"aucun","aucun"
"77",0.0223924572775486,0.701315789473684,0.603085553997195,0.157051282051282,0.168402777777778,0,"2171-05-01","Zone 2",0.328571428571429,0.705434891402262,0.649589405563279,"['innondation']","innondation"
"78",0.0226870948733058,0.701315789473684,0.603085553997195,0.157051282051282,0.168402777777778,0,"2171-05-01","Zone 3",0.485714285714286,0.581223100790712,0.294457725276814,"['seisme']","seisme"
"79",0.0229817324690631,0.701315789473684,0.603085553997195,0.157051282051282,0.168402777777778,0,"2171-05-01","Zone 4",0.5,0.18511660494445,0.503615831641278,"['innondation']","innondation"
"80",0.0232763700648203,0.701315789473684,0.603085553997195,0.157051282051282,0.168402777777778,0,"2171-05-01","Zone 5",0.428571428571429,0.377890101090982,0.402252518079158,"aucun","aucun"
"81",0.0235710076605775,0.79078947368421,0.486676016830295,0.105769230769231,0.317708333333333,0,"2170-06-01","Zone 1",0.828571428571429,0.66619957962166,0.721355911859728,"['seisme']","seisme"
"82",0.0238656452563347,0.79078947368421,0.486676016830295,0.105769230769231,0.317708333333333,0,"2170-06-01","Zone 2",0.928571428571428,0.719297367630868,0.838242795843044,"['innondation', 'seisme']","innondation_seisme"
"83",0.0241602828520919,0.79078947368421,0.486676016830295,0.105769230769231,0.317708333333333,0,"2170-06-01","Zone 3",0.442857142857143,0.893303973576219,0.78156976104504,"['seisme']","seisme"
"84",0.0244549204478491,0.79078947368421,0.486676016830295,0.105769230769231,0.317708333333333,0,"2170-06-01","Zone 4",0.428571428571429,0.0159143228906016,0.918421236884483,"['innondation']","innondation"
"85",0.0247495580436064,0.79078947368421,0.486676016830295,0.105769230769231,0.317708333333333,0,"2170-06-01","Zone 5",0.1,0.0365328795916325,0.796303149724437,"['innondation']","innondation"
"86",0.0250441956393636,0.853947368421053,0.32398316970547,0.0544871794871795,0.163194444444444,0,"2171-06-01","Zone 1",0.428571428571429,0.371884696226604,0.0929513788171279,"aucun","aucun"
"87",0.0253388332351208,0.853947368421053,0.32398316970547,0.0544871794871795,0.163194444444444,0,"2171-06-01","Zone 2",0.6,0.561655489940947,0.23493403482801,"aucun","aucun"
"88",0.025633470830878,0.853947368421053,0.32398316970547,0.0544871794871795,0.163194444444444,0,"2171-06-01","Zone 3",0.328571428571429,0.930387348613752,0.562649409364154,"aucun","aucun"
"89",0.0259281084266352,0.853947368421053,0.32398316970547,0.0544871794871795,0.163194444444444,0,"2171-06-01","Zone 4",0.0857142857142857,0.182664397958162,0.31943346969803,"aucun","aucun"
"90",0.0262227460223925,0.853947368421053,0.32398316970547,0.0544871794871795,0.163194444444444,0,"2171-06-01","Zone 5",0.514285714285714,0.372034831348213,0.700871200376086,"aucun","aucun"
"91",0.0265173836181497,0.893421052631579,0.335203366058906,0.0416666666666667,0.137152777777778,0,"2170-07-01","Zone 1",0.985714285714286,0.908767891101992,0.188433339668124,"['seisme']","seisme"
"92",0.0268120212139069,0.893421052631579,0.335203366058906,0.0416666666666667,0.137152777777778,0,"2170-07-01","Zone 2",0.3,0.569262336102492,0.168228692599298,"['innondation']","innondation"
"93",0.0271066588096641,0.893421052631579,0.335203366058906,0.0416666666666667,0.137152777777778,0,"2170-07-01","Zone 3",0.742857142857143,0.455409868881994,0.498334616961901,"aucun","aucun"
"94",0.0274012964054213,0.893421052631579,0.335203366058906,0.0416666666666667,0.137152777777778,0,"2170-07-01","Zone 4",0.314285714285714,0.0674106696026424,0.99418866339258,"['innondation']","innondation"
"95",0.0276959340011785,0.893421052631579,0.335203366058906,0.0416666666666667,0.137152777777778,0,"2170-07-01","Zone 5",0.442857142857143,0.313682314082674,0.92927373295858,"aucun","aucun"
"96",0.0279905715969358,0.802631578947368,0.316970546984572,0.0608974358974359,0.138888888888889,0,"2171-07-01","Zone 1",0.842857142857143,0.555900310279251,0.756784060333877,"['seisme']","seisme"
"97",0.028285209192693,0.802631578947368,0.316970546984572,0.0608974358974359,0.138888888888889,0,"2171-07-01","Zone 2",0.857142857142857,0.561855670103093,0.130309971293397,"['innondation', 'seisme']","innondation_seisme"
"98",0.0285798467884502,0.802631578947368,0.316970546984572,0.0608974358974359,0.138888888888889,0,"2171-07-01","Zone 3",0.457142857142857,0.360824742268041,0.710563429588805,"aucun","aucun"
"99",0.0288744843842074,0.802631578947368,0.316970546984572,0.0608974358974359,0.138888888888889,0,"2171-07-01","Zone 4",0.3,0.485787208487639,0.4022325134781,"aucun","aucun"
"100",0.0291691219799646,0.802631578947368,0.316970546984572,0.0608974358974359,0.138888888888889,0,"2171-07-01","Zone 5",0.514285714285714,0.181663497147433,0.540764375806435,"['innondation']","innondation"
"101",0.0294637595757219,0.792105263157895,0.553997194950912,0.150641025641026,0.206597222222222,0,"2170-08-01","Zone 1",0.414285714285714,0.926483835451907,0.604018924352601,"aucun","aucun"
"102",0.0297583971714791,0.792105263157895,0.553997194950912,0.150641025641026,0.206597222222222,0,"2170-08-01","Zone 2",0.542857142857143,0.538234410969873,0.86459885773728,"['seisme']","seisme"
"103",0.0300530347672363,0.792105263157895,0.553997194950912,0.150641025641026,0.206597222222222,0,"2170-08-01","Zone 3",0.5,0.565959363427084,0.618802324534643,"['seisme']","seisme"
"104",0.0303476723629935,0.792105263157895,0.553997194950912,0.150641025641026,0.206597222222222,0,"2170-08-01","Zone 4",0.457142857142857,0.227604844359924,0.258559468677796,"['innondation']","innondation"
"105",0.0306423099587507,0.792105263157895,0.553997194950912,0.150641025641026,0.206597222222222,0,"2170-08-01","Zone 5",0.257142857142857,0.0882794515063557,0.617392000160037,"['innondation']","innondation"
"106",0.030936947554508,0.901315789473684,0.244039270687237,0.108974358974359,0.182291666666667,0,"2171-08-01","Zone 1",0.885714285714286,0.687869082173956,0.657401202276524,"aucun","aucun"
"107",0.0312315851502652,0.901315789473684,0.244039270687237,0.108974358974359,0.182291666666667,0,"2171-08-01","Zone 2",0.371428571428572,0.675407867080372,0.140582333936805,"['innondation']","innondation"
"108",0.0315262227460224,0.901315789473684,0.244039270687237,0.108974358974359,0.182291666666667,0,"2171-08-01","Zone 3",0.857142857142857,0.968621759583625,0.792822349140302,"['seisme']","seisme"
"109",0.0318208603417796,0.901315789473684,0.244039270687237,0.108974358974359,0.182291666666667,0,"2171-08-01","Zone 4",0.5,0.464367931138024,0.63773667943627,"['innondation']","innondation"
"110",0.0321154979375368,0.901315789473684,0.244039270687237,0.108974358974359,0.182291666666667,0,"2171-08-01","Zone 5",0.128571428571429,0.306225603042739,0.94965842143693,"['innondation']","innondation"
"111",0.032410135533294,0.896052631578947,0.430575035063114,0.0801282051282051,0.149305555555556,0,"2171-09-01","Zone 1",0.328571428571429,0.479031128015214,0.397301379317243,"aucun","aucun"
"112",0.0327047731290513,0.896052631578947,0.430575035063114,0.0801282051282051,0.149305555555556,0,"2171-09-01","Zone 2",0.514285714285714,0.891952757481734,0.372115586584915,"aucun","aucun"
"113",0.0329994107248085,0.896052631578947,0.430575035063114,0.0801282051282051,0.149305555555556,0,"2171-09-01","Zone 3",0.342857142857143,0.381943749374437,0.306220430699061,"aucun","aucun"
"114",0.0332940483205657,0.896052631578947,0.430575035063114,0.0801282051282051,0.149305555555556,0,"2171-09-01","Zone 4",0.571428571428571,0.1260634571114,0.642997889514588,"aucun","aucun"
"115",0.0335886859163229,0.896052631578947,0.430575035063114,0.0801282051282051,0.149305555555556,0,"2171-09-01","Zone 5",0.171428571428571,0.0879791812631368,0.968242695820039,"['innondation']","innondation"
"116",0.0338833235120801,0.534210526315789,0.760168302945301,0.150641025641026,0.151041666666667,0,"2170-01-10","Zone 1",0.728571428571429,0.734561104994495,0.564129749842464,"['seisme']","seisme"
"117",0.0341779611078374,0.534210526315789,0.760168302945301,0.150641025641026,0.151041666666667,0,"2170-01-10","Zone 2",0.957142857142857,0.37834050645581,0.788221290896906,"['innondation']","innondation"
"118",0.0344725987035946,0.534210526315789,0.760168302945301,0.150641025641026,0.151041666666667,0,"2170-01-10","Zone 3",0.957142857142857,0.259383445100591,0.523950508616982,"aucun","aucun"
"119",0.0347672362993518,0.534210526315789,0.760168302945301,0.150641025641026,0.151041666666667,0,"2170-01-10","Zone 4",0.4,0.310529476528876,0.0950718665293017,"['innondation']","innondation"
"120",0.035061873895109,0.534210526315789,0.760168302945301,0.150641025641026,0.151041666666667,0,"2170-01-10","Zone 5",0.114285714285714,0.112351116004404,0.035098072556688,"aucun","aucun"
"121",0.0353565114908662,0.589473684210526,0.827489481065919,0.0865384615384615,0.107638888888889,0.333333333333333,"2171-01-10","Zone 1",0.471428571428571,0.35131618456611,0.23403382778039,"aucun","aucun"
"122",0.0356511490866235,0.589473684210526,0.827489481065919,0.0865384615384615,0.107638888888889,0.333333333333333,"2171-01-10","Zone 2",0.628571428571429,0.756530877790011,0.508877041719595,"['innondation', 'seisme']","innondation_seisme"
"123",0.0359457866823807,0.589473684210526,0.827489481065919,0.0865384615384615,0.107638888888889,0.333333333333333,"2171-01-10","Zone 3",0.514285714285714,0.403262936642979,0.173960010802485,"aucun","aucun"
"124",0.0362404242781379,0.589473684210526,0.827489481065919,0.0865384615384615,0.107638888888889,0.333333333333333,"2171-01-10","Zone 4",0.0714285714285714,0.247372635371835,0.344549246326655,"aucun","aucun"
"125",0.0365350618738951,0.589473684210526,0.827489481065919,0.0865384615384615,0.107638888888889,0.333333333333333,"2171-01-10","Zone 5",0.442857142857143,0.132218997097388,0.352641107454715,"['innondation']","innondation"
"126",0.0368296994696523,0.721052631578947,0.729312762973352,0.0865384615384615,0.09375,0,"2170-10-10","Zone 1",0.371428571428572,0.826493844460014,0.353361273092811,"aucun","aucun"
"127",0.0371243370654095,0.721052631578947,0.729312762973352,0.0865384615384615,0.09375,0,"2170-10-10","Zone 2",0.957142857142857,0.584976478830948,0.0248557168148674,"aucun","aucun"
"128",0.0374189746611668,0.721052631578947,0.729312762973352,0.0865384615384615,0.09375,0,"2170-10-10","Zone 3",0.628571428571429,0.344660194174757,0.318963361573162,"aucun","aucun"
"129",0.037713612256924,0.721052631578947,0.729312762973352,0.0865384615384615,0.09375,0,"2170-10-10","Zone 4",0.257142857142857,0.197427684916425,0.963171529451774,"aucun","aucun"
"130",0.0380082498526812,0.721052631578947,0.729312762973352,0.0865384615384615,0.09375,0,"2170-10-10","Zone 5",0.0285714285714286,0.372885597037334,0.619352451063745,"['innondation']","innondation"
"131",0.0383028874484384,0.744736842105263,0.762973352033661,0.105769230769231,0.197916666666667,0,"2171-10-10","Zone 1",0.371428571428572,0.599539585627064,0.746561709193114,"aucun","aucun"
"132",0.0385975250441956,0.744736842105263,0.762973352033661,0.105769230769231,0.197916666666667,0,"2171-10-10","Zone 2",0.571428571428571,0.632419177259534,0.79490282765036,"['innondation', 'seisme']","innondation_seisme"
"133",0.0388921626399529,0.744736842105263,0.762973352033661,0.105769230769231,0.197916666666667,0,"2171-10-10","Zone 3",0.828571428571429,0.362226003403063,0.174630164937936,"aucun","aucun"
"134",0.0391868002357101,0.744736842105263,0.762973352033661,0.105769230769231,0.197916666666667,0,"2171-10-10","Zone 4",0.485714285714286,0.0981883695325794,0.298068555767827,"['innondation']","innondation"
"135",0.0394814378314673,0.744736842105263,0.762973352033661,0.105769230769231,0.197916666666667,0,"2171-10-10","Zone 5",0.0714285714285714,0.0647082374136723,0.597707472718725,"['innondation']","innondation"
"136",0.0397760754272245,0.518421052631579,0.8835904628331,0.0576923076923077,0.0555555555555556,0,"2170-11-10","Zone 1",0.457142857142857,0.700680612551296,0.527991438030747,"['seisme']","seisme"
"137",0.0400707130229817,0.518421052631579,0.8835904628331,0.0576923076923077,0.0555555555555556,0,"2170-11-10","Zone 2",0.628571428571429,0.34931438294465,0.307560738969963,"aucun","aucun"
"138",0.040365350618739,0.518421052631579,0.8835904628331,0.0576923076923077,0.0555555555555556,0,"2170-11-10","Zone 3",0.728571428571429,0.370333299969973,0.399591906138412,"aucun","aucun"
"139",0.0406599882144962,0.518421052631579,0.8835904628331,0.0576923076923077,0.0555555555555556,0,"2170-11-10","Zone 4",0.0571428571428572,0.479781803623261,0.670484211368615,"['innondation']","innondation"
"140",0.0409546258102534,0.518421052631579,0.8835904628331,0.0576923076923077,0.0555555555555556,0,"2170-11-10","Zone 5",0.471428571428571,0.224151736562907,0.432369444972344,"['innondation']","innondation"
"141",0.0412492634060106,0.661842105263158,0.713884992987377,0.0641025641025641,0.0416666666666667,0,"2171-11-10","Zone 1",0.842857142857143,0.703282954659193,0.685607689768647,"['seisme']","seisme"
"142",0.0415439010017678,0.661842105263158,0.713884992987377,0.0641025641025641,0.0416666666666667,0,"2171-11-10","Zone 2",0.328571428571429,0.995796216594936,0.505006151414825,"aucun","aucun"
"143",0.041838538597525,0.661842105263158,0.713884992987377,0.0641025641025641,0.0416666666666667,0,"2171-11-10","Zone 3",0.657142857142857,0.328645781203083,0.163597627454314,"aucun","aucun"
